cnpj,bairro,socio_nome
13211691000114,BENFICA,
13223442000149,LAGOA REDONDA,
13242569000105,FARIAS BRITO,
13242792000152,SAO JOAO DO TAUAPE,
13248008000113,JOAQUIM TAVORA,
13248143000169,MESSEJANA,
13265355000154,JACARECANGA,
13276378000164,BOM JARDIM,
13281470000112,VILA PERI,
13282861000151,PARQUELANDIA,
13291346000138,JARDIM CEARENSE,
13306966000101,PASSARE,
13309079000189,PARQUE MANIBURA,
13325183000167,MONTESE,
13330918000140,JOSE BONIFACIO,
13363211000130,BOM JARDIM,
13366046000170,JOAQUIM TAVORA,
13377179000142,MANUEL SATIRO,
13383424000124,SERRINHA,
13390819000154,GRANJA LISBOA,
13392026000174,FARIAS BRITO,
13406955000195,PIRAMBU,
13413709000160,BELA VISTA,
13422857000141,DEMOCRITO ROCHA,
13426118000128,ALDEOTA,CRISTIANE MARIA ROSA DE OLIVEIRA
13427911000141,PLANALTO AYRTON SENNA,
13432196000135,BARROSO,
13438265000118,PARQUE MANIBURA,
13459385000100,LAGOA REDONDA,
13461688000159,DEMOCRITO ROCHA,
13461939000103,PARQUE GENIBAU,
13462686000184,PASSARE,
13465381000126,VILA VELHA,
13465751000125,SERRINHA,
13470510000174,PREFEITO JOSE WALTER,
13470667000108,CONJUNTO CEARA,
13487868000100,PASSARE,
13491382000145,BELA VISTA,
13492658000100,AEROLANDIA,
13519167000105,JANGURUSSU,
13520204000103,PREFEITO JOSE WALTER,
13531318000140,RODOLFO TEOFILO,
13567410000160,ALDEOTA,
13568916000194,CONJUNTO CEARA I,
13575919000155,CENTRO,
13579257000191,BOA VISTA,
13582120000196,ANTONIO BEZERRA,
13584746000131,PARQUE DOIS IRMAOS,
13589100000147,CIDADE DOS FUNCIONARIOS,
13600818000197,BONSUCESSO,
13602012000138,PARQUELANDIA,
13611757000163,GRANJA PORTUGAL,
13615157000173,CAMBEBA,
13617205000162,BOA VISTA,
13626187000185,JACARECANGA,
13645195000179,CRISTO REDENTOR,
13645226000191,FARIAS BRITO,
13649184000167,CAMBEBA,
13657181000175,GRANJA LISBOA,
13659620000189,VICENTE PINZON,
13660917000164,PREFEITO JOSE WALTER,
13661008000140,PARANGABA,
13661997000172,JACARECANGA,
13669968000157,MUCURIPE,
13689981000178,VILA VELHA,
13691015000195,MONTE CASTELO,
13691387000111,JOAQUIM TAVORA,
13698413000133,SERRINHA,
13698746000162,PASSARE,
13721583000191,JOAO XXIII,
13732237000109,DIAS MACEDO,
13733351000153,ALDEOTA,FRANCISCO FLAVIO ARAUJO
13738063000191,PARANGABA,
13750269000137,CONJUNTO ESPERANCA,
13760786000197,BOM JARDIM,
13764803000164,GRANJA PORTUGAL,
13775989000157,BOM JARDIM,
13776068000109,AUTRAN NUNES,
13779755000188,PARQUE GENIBAU,
13784627000122,PREFEITO JOSE WALTER,
13788209000103,BOA VISTA,
13789057000163,MUCURIPE,
13789767000193,PARANGABA,
13793196000160,CIDADE DOS FUNCIONARIOS,
13794108000145,PRESIDENTE KENNEDY,
13799065000190,BARRA DO CEARA,
13806131000102,MESSEJANA,SAVIO STEPHENSON FERREIRA SERPA
13808505000129,SERRINHA,
13815658000101,AEROLANDIA,
13818037000173,MONDUBIM,
